category,category_label,name,legal_name,town
school,Школа,shkola v vida,shkola v vida,
school,Школа,shkola vidnovskaya gimnaziya,shkola vidnovskaya gimnaziya,
school,Школа,shkola vidnovskiy hudozhestvennotehnicheskiy licey,shkola vidnovskiy hudozhestvennotehnicheskiy licey,
school,Школа,shkola viii vida,shkola viii vida,
school,Школа,shkola viii vida,shkola viii vida,
school,Школа,shkola viii vida,shkola viii vida,
school,Школа,shkola viii vida,shkola viii vida,
school,Школа,shkola viii vida 5697,shkola viii vida 5697,
school,Школа,shkola viii vida 8797,shkola viii vida 8797,
school,Школа,shkola viktoriya,shkola viktoriya,
school,Школа,shkola vmkomarova s uglublennym izucheniem angliyskogo yazyka zato gorodskogo okruga zvezdnyy gorodo,shkola vmkomarova s uglublennym izucheniem angliyskogo yazyka zato gorodskogo okruga zvezdnyy gorodo,
school,Школа,shkola vnosh,shkola vnosh,
school,Школа,shkola vnosh,shkola vnosh,
school,Школа,shkola vnsh,shkola vnsh,
school,Школа,shkola vnukovskaya selskaya gimnaziya,shkola vnukovskaya selskaya gimnaziya,
school,Школа,shkola vostryakovskiy licey,shkola vostryakovskiy licey,
school,Школа,shkola vozmozhnost,shkola vozmozhnost,
school,Школа,shkola vryabinkina,shkola vryabinkina,
school,Школа,shkola xxi vek,shkola xxi vek,
school,Школа,shkolainternat dlya deteysirot,shkolainternat dlya deteysirot,
school,Школа,shkolyar,shkolyar,
school,Школа,shustikovskaya srednyaya obscheobrazovatelnaya shkola,shustikovskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,shuvoyskaya srednyaya obscheobrazovatelnaya shkola,shuvoyskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,sinichinskaya srednyaya obscheobrazovatelnaya shkola,sinichinskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,sivanihovskaya osnovnaya obscheobrazovatelnaya shkola,sivanihovskaya osnovnaya obscheobrazovatelnaya shkola,
school,Школа,slavyanoangloamerikanskaya shkola marina,slavyanoangloamerikanskaya shkola marina,
school,Школа,slobodskaya srednyaya obscheobrazovatelnaya shkola,slobodskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,smennaya obscheobrazovatelnaya shkola,smennaya obscheobrazovatelnaya shkola,
school,Школа,smennaya obscheobrazovatelnaya shkola 1 2762,smennaya obscheobrazovatelnaya shkola 1 2762,
school,Школа,smennaya obscheobrazovatelnaya shkola 4116,smennaya obscheobrazovatelnaya shkola 4116,
school,Школа,smennaya obscheobrazovatelnaya shkola 7350,smennaya obscheobrazovatelnaya shkola 7350,
school,Школа,smennaya obscheobrazovatelnaya shkola 7567,smennaya obscheobrazovatelnaya shkola 7567,
school,Школа,smennaya obscheobrazovatelnaya shkola 7620,smennaya obscheobrazovatelnaya shkola 7620,
school,Школа,smennaya obscheobrazovatelnaya shkola 8743,smennaya obscheobrazovatelnaya shkola 8743,
school,Школа,smennaya obscheobrazovatelnaya shkola g taldoma,smennaya obscheobrazovatelnaya shkola g taldoma,
school,Школа,smennoe obscheobrazovatelnoe uchrezhdenie otkrytaya smennaya obscheobrazovatelnaya shkola schlkovsko,smennoe obscheobrazovatelnoe uchrezhdenie otkrytaya smennaya obscheobrazovatelnaya shkola schlkovsko,
school,Школа,snegirevskaya srednyaya obscheobrazovatelnaya shkola,snegirevskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,sofinskaya srednyaya obscheobrazovatelnaya shkola,sofinskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,sofinskaya srednyaya obscheobrazovatelnaya shkola 2283,sofinskaya srednyaya obscheobrazovatelnaya shkola 2283,
school,Школа,sofrinskaya srednyaya obscheobrazovatelnaya shkola 1 pushkinskogo,sofrinskaya srednyaya obscheobrazovatelnaya shkola 1 pushkinskogo,
school,Школа,sosnovoborskaya srednyaya obscheobrazovatelnaya shkola,sosnovoborskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,sovhoznaya srednyaya obscheobrazovatelnaya shkola,sovhoznaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,spaszaulkovskaya shkolainternat srednego polnogo obschego obrazovaniya,spaszaulkovskaya shkolainternat srednego polnogo obschego obrazovaniya,
school,Школа,spaszaulovskaya srednyaya obscheobrazovatelnaya shkola,spaszaulovskaya srednyaya obscheobrazovatelnaya shkola,
school,Школа,specialnaya korrekcionnaya obscheobrazovatelnaya shkola viii vida,specialnaya korrekcionnaya obscheobrazovatelnaya shkola viii vida,
school,Школа,srednyaya obrazovatelnaya shkola,srednyaya obrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
school,Школа,srednyaya obscheobrazovatelnaya shkola,srednyaya obscheobrazovatelnaya shkola,
